Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Action Set Size,Average Iteration Age of Action Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total GA Time,Total Evaluation Time 
10893,1.0,0.5934545454545448,388,1000,16,11,1378.2333333333336,0,0,0,0,0,12.598628759384155,6.781125545501709,3.0074541568756104,1.24830961227417,0.3715708255767822,0.02899765968322754
10894,1.0,0.5934545454545448,387,1000,10,8,5719.875,1,1,0,0,2,12.600629091262817,6.782125473022461,3.0084545612335205,1.24830961227417,0.3715708255767822,0.02899765968322754
10895,1.0,0.5934545454545448,387,1000,22,10,5617.709677419355,0,0,0,0,0,12.600629091262817,6.782125473022461,3.0084545612335205,1.24830961227417,0.3715708255767822,0.02899765968322754
10896,1.0,0.5934545454545448,387,1000,17,13,1443.2068965517246,1,0,1,0,1,12.601629495620728,6.783125877380371,3.0084545612335205,1.24830961227417,0.3715708255767822,0.02899765968322754
10897,1.0,0.5934545454545448,387,1000,15,7,923.7857142857138,0,0,0,0,0,12.6026291847229,6.783125877380371,3.0084545612335205,1.24830961227417,0.3715708255767822,0.02899765968322754
10898,1.0,0.5934545454545448,387,1000,22,10,1780.6551724137935,0,0,0,0,0,12.6026291847229,6.783125877380371,3.0084545612335205,1.24830961227417,0.3715708255767822,0.02899765968322754
10899,1.0,0.5934545454545448,387,1000,19,11,4397.875,0,0,0,0,0,12.603629112243652,6.784125804901123,3.0084545612335205,1.24830961227417,0.3715708255767822,0.02899765968322754
10900,1.0,0.5934545454545448,388,1000,20,9,4958.525,1,0,1,0,0,12.604629278182983,6.785125970840454,3.0084545612335205,1.24830961227417,0.3715708255767822,0.02899765968322754
10901,1.0,0.5934545454545448,389,1000,24,15,781.310344827587,0,0,1,0,0,12.606629371643066,6.786126613616943,3.0094540119171143,1.24830961227417,0.3715708255767822,0.02899765968322754
10902,1.0,0.5934545454545448,389,1000,15,9,4486.138888888889,0,0,0,0,0,12.606629371643066,6.786126613616943,3.0094540119171143,1.24830961227417,0.3715708255767822,0.02899765968322754
10903,1.0,0.5934545454545448,389,1000,27,15,778.7692307692305,0,0,0,0,0,12.607629299163818,6.787126541137695,3.0094540119171143,1.24830961227417,0.3715708255767822,0.02899765968322754
10904,1.0,0.5934545454545448,390,1000,20,15,1295.4857142857145,0,1,1,0,1,12.609629154205322,6.787126541137695,3.0104541778564453,1.24830961227417,0.3725705146789551,0.02899765968322754
10905,1.0,0.5934545454545448,390,1000,18,6,783.2857142857138,0,0,0,0,0,12.609629154205322,6.787126541137695,3.0104541778564453,1.24830961227417,0.3725705146789551,0.02899765968322754
10906,1.0,0.5934545454545448,390,1000,13,6,2534.08,0,0,0,0,0,12.610628843307495,6.787126541137695,3.0104541778564453,1.24830961227417,0.3725705146789551,0.02899765968322754
10907,1.0,0.5934545454545448,390,1000,20,9,577.0,0,0,0,0,0,12.610628843307495,6.787126541137695,3.0104541778564453,1.24830961227417,0.3725705146789551,0.02899765968322754
10908,1.0,0.5934545454545448,390,1000,15,7,5939.25,0,0,0,0,0,12.611628770828247,6.787126541137695,3.0104541778564453,1.24830961227417,0.3725705146789551,0.02899765968322754
10909,1.0,0.5934545454545448,390,1000,16,9,5494.028571428571,0,0,0,0,0,12.611628770828247,6.787126541137695,3.0104541778564453,1.24830961227417,0.3725705146789551,0.02899765968322754
10910,1.0,0.5934545454545448,391,1000,19,8,1120.8125,0,0,1,0,1,12.61362886428833,6.787126541137695,3.0114541053771973,1.24830961227417,0.3725705146789551,0.02899765968322754
10911,1.0,0.5934545454545448,391,1000,23,11,2017.7027027027034,0,0,0,0,0,12.61362886428833,6.787126541137695,3.0114541053771973,1.24830961227417,0.3725705146789551,0.02899765968322754
10912,1.0,0.5934545454545448,391,1000,10,4,1336.7000000000007,0,0,0,0,0,12.61362886428833,6.787126541137695,3.0114541053771973,1.24830961227417,0.3725705146789551,0.02899765968322754
10913,1.0,0.5934545454545448,391,1000,15,8,1647.1875,0,0,0,0,0,12.61462926864624,6.7881269454956055,3.0114541053771973,1.24830961227417,0.3725705146789551,0.02899765968322754
10914,1.0,0.5934545454545448,389,1000,16,8,381.0,2,0,0,0,0,12.615629196166992,6.789126873016357,3.0114541053771973,1.24830961227417,0.3725705146789551,0.02899765968322754
10915,1.0,0.5934545454545448,388,1000,17,10,804.4705882352937,1,0,0,0,0,12.615629196166992,6.789126873016357,3.0114541053771973,1.24830961227417,0.3725705146789551,0.02899765968322754
10916,1.0,0.5934545454545448,388,1000,16,9,5807.914285714286,0,0,0,0,0,12.616628885269165,6.79012656211853,3.0114541053771973,1.24830961227417,0.3725705146789551,0.02899765968322754
10917,1.0,0.5934545454545448,388,1000,21,13,4911.086206896552,0,0,0,0,0,12.616628885269165,6.79012656211853,3.0114541053771973,1.24830961227417,0.3725705146789551,0.02899765968322754
10918,1.0,0.5934545454545448,387,1000,17,8,748.8999999999996,1,0,0,0,0,12.617629051208496,6.791126728057861,3.0114541053771973,1.24830961227417,0.3725705146789551,0.02899765968322754
10919,1.0,0.5934545454545448,387,1000,22,8,5776.685714285714,0,1,1,0,1,12.618629217147827,6.791126728057861,3.0114541053771973,1.249309778213501,0.3725705146789551,0.02899765968322754
10920,1.0,0.5934545454545448,387,1000,17,8,1346.3076923076915,0,0,0,0,0,12.619628429412842,6.792125940322876,3.0114541053771973,1.249309778213501,0.3725705146789551,0.02899765968322754
10921,1.0,0.5934545454545448,387,1000,15,8,630.545454545454,0,0,0,0,0,12.619628429412842,6.792125940322876,3.0114541053771973,1.249309778213501,0.3725705146789551,0.02899765968322754
10922,1.0,0.5934545454545448,387,1000,15,7,995.2727272727279,0,0,0,0,0,12.620629072189331,6.793126583099365,3.0114541053771973,1.249309778213501,0.3725705146789551,0.02899765968322754
10923,1.0,0.5934545454545448,386,1000,16,5,1792.894736842105,1,0,0,0,0,12.620629072189331,6.793126583099365,3.0114541053771973,1.249309778213501,0.3725705146789551,0.02899765968322754
10924,1.0,0.5934545454545448,386,1000,14,10,541.4117647058829,0,0,0,0,0,12.621629238128662,6.794126749038696,3.0114541053771973,1.249309778213501,0.3725705146789551,0.02899765968322754
10925,1.0,0.5934545454545448,385,1000,15,5,442.7777777777774,1,0,0,0,0,12.621629238128662,6.794126749038696,3.0114541053771973,1.249309778213501,0.3725705146789551,0.02899765968322754
10926,1.0,0.5934545454545448,385,1000,18,15,1577.28125,0,0,1,0,1,12.623630046844482,6.795126676559448,3.0124549865722656,1.249309778213501,0.3725705146789551,0.02899765968322754
10927,1.0,0.5934545454545448,386,1000,11,7,4659.85294117647,0,0,1,0,1,12.624629497528076,6.795126676559448,3.0134544372558594,1.249309778213501,0.3725705146789551,0.02899765968322754
10928,1.0,0.5934545454545448,386,1000,18,12,1447.4827586206902,0,0,0,0,0,12.625629663467407,6.795126676559448,3.0134544372558594,1.249309778213501,0.3725705146789551,0.02899765968322754
10929,1.0,0.5934545454545448,386,1000,20,9,2237.4285714285706,0,0,0,0,0,12.625629663467407,6.795126676559448,3.0134544372558594,1.249309778213501,0.3725705146789551,0.02899765968322754
10930,1.0,0.5934545454545448,385,1000,26,10,5149.672727272728,0,0,1,0,1,12.626630306243896,6.795126676559448,3.0134544372558594,1.249309778213501,0.3725705146789551,0.02899765968322754
10931,1.0,0.5934545454545448,384,1000,16,6,1032.5,0,0,1,0,2,12.628628969192505,6.796126127243042,3.014453649520874,1.249309778213501,0.3725705146789551,0.02899765968322754
10932,1.0,0.5934545454545448,382,1000,14,7,507.73913043478206,2,0,0,0,0,12.628628969192505,6.796126127243042,3.014453649520874,1.249309778213501,0.3725705146789551,0.02899765968322754
10933,1.0,0.5934545454545448,382,1000,20,13,774.6190476190477,0,0,0,0,0,12.629628896713257,6.797126054763794,3.014453649520874,1.249309778213501,0.3725705146789551,0.02899765968322754
10934,1.0,0.5934545454545448,383,1000,13,6,6054.7307692307695,0,1,1,0,1,12.630629062652588,6.797126054763794,3.014453649520874,1.250309944152832,0.3725705146789551,0.02899765968322754
10935,1.0,0.5934545454545448,383,1000,18,9,894.7000000000007,0,1,0,0,2,12.632628917694092,6.798125505447388,3.015454053878784,1.250309944152832,0.3725705146789551,0.02899765968322754
10936,1.0,0.5934545454545448,383,1000,19,7,2282.461538461539,0,0,0,0,0,12.632628917694092,6.798125505447388,3.015454053878784,1.250309944152832,0.3725705146789551,0.02899765968322754
10937,1.0,0.5934545454545448,383,1000,23,13,873.625,0,0,0,0,0,12.633629322052002,6.799125909805298,3.015454053878784,1.250309944152832,0.3725705146789551,0.02899765968322754
10938,1.0,0.5934545454545448,383,1000,14,2,1905.5,0,0,1,0,2,12.634629011154175,6.799125909805298,3.016453742980957,1.250309944152832,0.3725705146789551,0.02899765968322754
10939,1.0,0.5934545454545448,383,1000,20,11,748.7333333333336,0,0,0,0,0,12.635629653930664,6.799125909805298,3.016453742980957,1.2513105869293213,0.3725705146789551,0.02899765968322754
10940,1.0,0.5934545454545448,383,1000,17,4,2556.739130434782,0,0,0,0,0,12.635629653930664,6.799125909805298,3.016453742980957,1.2513105869293213,0.3725705146789551,0.02899765968322754
10941,1.0,0.5934545454545448,383,1000,17,9,5699.862068965517,0,0,0,0,0,12.635629653930664,6.799125909805298,3.016453742980957,1.2513105869293213,0.3725705146789551,0.02899765968322754
10942,1.0,0.5934545454545448,383,1000,18,9,856.7647058823532,0,0,0,0,0,12.636629343032837,6.800125598907471,3.016453742980957,1.2513105869293213,0.3725705146789551,0.02899765968322754
10943,1.0,0.5934545454545448,382,1000,18,12,2527.2631578947367,1,1,0,0,2,12.63762879371643,6.800125598907471,3.016453742980957,1.2513105869293213,0.37356996536254883,0.02899765968322754
10944,1.0,0.5934545454545448,382,1000,23,13,1456.363636363636,0,0,0,0,0,12.63862919807434,6.801126003265381,3.016453742980957,1.2513105869293213,0.37356996536254883,0.02899765968322754
10945,1.0,0.5934545454545448,382,1000,15,7,754.0,0,0,0,0,0,12.63862919807434,6.801126003265381,3.016453742980957,1.2513105869293213,0.37356996536254883,0.02899765968322754
10946,1.0,0.5934545454545448,382,1000,12,3,1146.7142857142862,0,0,0,0,0,12.63962984085083,6.80212664604187,3.016453742980957,1.2513105869293213,0.37356996536254883,0.02899765968322754
10947,1.0,0.5934545454545448,382,1000,19,14,1360.7741935483864,0,0,0,0,0,12.63962984085083,6.80212664604187,3.016453742980957,1.2513105869293213,0.37356996536254883,0.02899765968322754
10948,1.0,0.5934545454545448,384,1000,21,9,6229.193548387097,0,1,1,0,0,12.641629219055176,6.803126096725464,3.017453670501709,1.2513105869293213,0.37356996536254883,0.02899765968322754
10949,1.0,0.5934545454545448,384,1000,20,12,2710.81081081081,0,0,0,0,0,12.641629219055176,6.803126096725464,3.017453670501709,1.2513105869293213,0.37356996536254883,0.02899765968322754
10950,1.0,0.5934545454545448,384,1000,15,7,5103.586956521739,0,0,0,0,0,12.642630100250244,6.804126977920532,3.017453670501709,1.2513105869293213,0.37356996536254883,0.02899765968322754
10951,1.0,0.5934545454545448,384,1000,15,6,2385.040000000001,0,0,0,0,0,12.642630100250244,6.804126977920532,3.017453670501709,1.2513105869293213,0.37356996536254883,0.02899765968322754
10952,1.0,0.5934545454545448,384,1000,17,10,776.7222222222226,0,0,0,0,0,12.643629312515259,6.805126190185547,3.017453670501709,1.2513105869293213,0.37356996536254883,0.02899765968322754
10953,1.0,0.5934545454545448,384,1000,20,14,1397.2285714285717,0,0,0,0,0,12.643629312515259,6.805126190185547,3.017453670501709,1.2513105869293213,0.37356996536254883,0.02899765968322754
10954,1.0,0.5934545454545448,384,1000,27,10,1870.7333333333336,0,0,0,0,0,12.64462924003601,6.806126117706299,3.017453670501709,1.2513105869293213,0.37356996536254883,0.02899765968322754
10955,1.0,0.5934545454545448,384,1000,24,9,6068.64,0,0,0,0,0,12.64462924003601,6.806126117706299,3.017453670501709,1.2513105869293213,0.37356996536254883,0.02899765968322754
10956,1.0,0.5934545454545448,384,1000,16,5,6644.566666666667,0,0,0,0,0,12.645629167556763,6.807126045227051,3.017453670501709,1.2513105869293213,0.37356996536254883,0.02899765968322754
10957,1.0,0.5934545454545448,384,1000,17,8,2245.1470588235297,0,0,0,0,0,12.645629167556763,6.807126045227051,3.017453670501709,1.2513105869293213,0.37356996536254883,0.02899765968322754
10958,1.0,0.5934545454545448,385,1000,11,7,2275.8823529411766,1,1,1,0,0,12.647629022598267,6.808125734329224,3.01845383644104,1.2513105869293213,0.37356996536254883,0.02899765968322754
10959,1.0,0.5934545454545448,385,1000,27,8,1762.809523809523,0,0,0,0,0,12.647629022598267,6.808125734329224,3.01845383644104,1.2513105869293213,0.37356996536254883,0.02899765968322754
10960,1.0,0.5934545454545448,385,1000,21,9,2916.823529411765,0,0,0,0,0,12.648629188537598,6.809125900268555,3.01845383644104,1.2513105869293213,0.37356996536254883,0.02899765968322754
10961,1.0,0.5934545454545448,385,1000,24,11,1817.8387096774186,0,0,0,0,0,12.648629188537598,6.809125900268555,3.01845383644104,1.2513105869293213,0.37356996536254883,0.02899765968322754
10962,1.0,0.5934545454545448,386,1000,19,10,1111.739130434782,1,0,1,0,0,12.650628805160522,6.8101255893707275,3.019453763961792,1.2513105869293213,0.37356996536254883,0.02899765968322754
10963,1.0,0.5934545454545448,386,1000,20,12,1464.1034482758623,0,0,0,0,0,12.650628805160522,6.8101255893707275,3.019453763961792,1.2513105869293213,0.37356996536254883,0.02899765968322754
10964,1.0,0.5934545454545448,387,1000,9,3,6683.333333333333,0,1,0,0,1,12.652628898620605,6.8111255168914795,3.020453929901123,1.2513105869293213,0.37356996536254883,0.02899765968322754
10965,1.0,0.5934545454545448,387,1000,20,13,2636.0249999999996,0,1,1,0,2,12.653629064559937,6.8111255168914795,3.020453929901123,1.2523107528686523,0.37356996536254883,0.02899765968322754
10966,1.0,0.5934545454545448,387,1000,11,5,1439.2222222222226,0,0,0,0,0,12.654628992080688,6.8121254444122314,3.020453929901123,1.2523107528686523,0.37356996536254883,0.02899765968322754
10967,1.0,0.5934545454545448,387,1000,24,15,984.8571428571431,0,0,0,0,0,12.654628992080688,6.8121254444122314,3.020453929901123,1.2523107528686523,0.37356996536254883,0.02899765968322754
10968,1.0,0.5934545454545448,387,1000,21,12,1055.21052631579,0,0,0,0,0,12.65562891960144,6.813125371932983,3.020453929901123,1.2523107528686523,0.37356996536254883,0.02899765968322754
10969,1.0,0.5934545454545448,387,1000,24,5,747.5714285714294,0,0,0,0,0,12.65562891960144,6.813125371932983,3.020453929901123,1.2523107528686523,0.37356996536254883,0.02899765968322754
10970,1.0,0.5934545454545448,387,1000,16,10,745.5,0,0,0,0,0,12.65662932395935,6.8141257762908936,3.020453929901123,1.2523107528686523,0.37356996536254883,0.02899765968322754
10971,1.0,0.5934545454545448,387,1000,13,4,2741.521739130434,0,0,0,0,0,12.65662932395935,6.8141257762908936,3.020453929901123,1.2523107528686523,0.37356996536254883,0.02899765968322754
10972,1.0,0.5934545454545448,387,1000,22,10,657.9285714285706,1,0,1,0,0,12.658629179000854,6.8151257038116455,3.021453857421875,1.2523107528686523,0.37356996536254883,0.02899765968322754
10973,1.0,0.5934545454545448,387,1000,27,13,1694.121212121212,0,0,0,0,0,12.658629179000854,6.8151257038116455,3.021453857421875,1.2523107528686523,0.37356996536254883,0.02899765968322754
10974,1.0,0.5934545454545448,387,1000,12,7,5167.106382978724,1,0,1,0,1,12.659629106521606,6.8161256313323975,3.021453857421875,1.2523107528686523,0.37356996536254883,0.02899765968322754
10975,1.0,0.5934545454545448,387,1000,16,8,748.5,0,0,0,0,0,12.660629034042358,6.817125558853149,3.021453857421875,1.2523107528686523,0.37356996536254883,0.02899765968322754
10976,1.0,0.5934545454545448,387,1000,20,11,2638.0,0,0,0,0,0,12.660629034042358,6.817125558853149,3.021453857421875,1.2523107528686523,0.37356996536254883,0.02899765968322754
10977,1.0,0.5934545454545448,387,1000,15,5,816.25,0,0,0,0,0,12.66162896156311,6.818125486373901,3.021453857421875,1.2523107528686523,0.37356996536254883,0.02899765968322754
10978,1.0,0.5934545454545448,387,1000,22,6,360.71428571428623,0,0,0,0,0,12.66162896156311,6.818125486373901,3.021453857421875,1.2523107528686523,0.37356996536254883,0.02899765968322754
10979,1.0,0.5934545454545448,387,1000,13,7,1025.90909090909,0,0,0,0,0,12.662628889083862,6.819125413894653,3.021453857421875,1.2523107528686523,0.37356996536254883,0.02899765968322754
10980,1.0,0.5934545454545448,388,1000,18,11,541.0714285714294,1,0,1,0,0,12.663629055023193,6.819125413894653,3.021453857421875,1.2533109188079834,0.37356996536254883,0.02899765968322754
10981,1.0,0.5934545454545448,388,1000,18,4,958.3333333333339,0,0,0,0,0,12.664628744125366,6.820125102996826,3.021453857421875,1.2533109188079834,0.37356996536254883,0.02899765968322754
10982,1.0,0.5934545454545448,388,1000,21,11,1019.1578947368416,0,0,0,0,0,12.664628744125366,6.820125102996826,3.021453857421875,1.2533109188079834,0.37356996536254883,0.02899765968322754
10983,1.0,0.5934545454545448,389,1000,24,11,4193.682926829269,0,0,1,0,0,12.665629386901855,6.821125745773315,3.021453857421875,1.2533109188079834,0.37356996536254883,0.02899765968322754
10984,1.0,0.5934545454545448,388,1000,16,9,5602.566666666667,1,0,1,0,1,12.66762900352478,6.821125745773315,3.022453784942627,1.2533109188079834,0.37356996536254883,0.02999734878540039
10985,1.0,0.5934545454545448,388,1000,16,8,896.3999999999996,0,0,0,0,0,12.66762900352478,6.821125745773315,3.022453784942627,1.2533109188079834,0.37356996536254883,0.02999734878540039
10986,1.0,0.5934545454545448,388,1000,16,4,3084.416666666667,0,0,0,0,0,12.668629169464111,6.8221259117126465,3.022453784942627,1.2533109188079834,0.37356996536254883,0.02999734878540039
10987,1.0,0.5934545454545448,388,1000,29,16,4972.102564102564,0,0,1,0,1,12.669629096984863,6.8221259117126465,3.023453712463379,1.2533109188079834,0.37356996536254883,0.02999734878540039
10988,1.0,0.5934545454545448,388,1000,20,7,1055.818181818182,0,0,0,0,0,12.669629096984863,6.8221259117126465,3.023453712463379,1.2533109188079834,0.37356996536254883,0.02999734878540039
10989,1.0,0.5934545454545448,388,1000,19,10,2734.085714285715,1,1,1,0,1,12.671628952026367,6.823125600814819,3.02445387840271,1.2533109188079834,0.37356996536254883,0.02999734878540039
10990,1.0,0.5934545454545448,388,1000,25,14,762.2272727272721,0,0,0,0,0,12.671628952026367,6.823125600814819,3.02445387840271,1.2533109188079834,0.37356996536254883,0.02999734878540039
10991,1.0,0.5934545454545448,387,1000,18,10,2377.764705882353,0,0,1,0,1,12.67362928390503,6.82412576675415,3.025454044342041,1.2533109188079834,0.37356996536254883,0.02999734878540039
10992,1.0,0.5934545454545448,387,1000,18,8,1073.7857142857138,0,0,0,0,0,12.67362928390503,6.82412576675415,3.025454044342041,1.2533109188079834,0.37356996536254883,0.02999734878540039
10993,1.0,0.5934545454545448,388,1000,18,8,1002.3809523809523,0,1,1,0,1,12.674628734588623,6.82412576675415,3.025454044342041,1.2533109188079834,0.37356996536254883,0.02999734878540039
10994,1.0,0.5934545454545448,388,1000,20,13,1484.5333333333328,0,0,0,0,0,12.675629138946533,6.8251261711120605,3.025454044342041,1.2533109188079834,0.37356996536254883,0.02999734878540039
10995,1.0,0.5934545454545448,388,1000,23,9,1025.363636363636,0,0,0,0,0,12.676629066467285,6.8251261711120605,3.025454044342041,1.2533109188079834,0.37356996536254883,0.02999734878540039
10996,1.0,0.5934545454545448,387,1000,21,12,2985.612903225807,1,0,1,0,1,12.677629232406616,6.8251261711120605,3.026454210281372,1.2533109188079834,0.37356996536254883,0.02999734878540039
10997,1.0,0.5934545454545448,387,1000,16,8,1314.2307692307695,0,0,0,0,0,12.677629232406616,6.8251261711120605,3.026454210281372,1.2533109188079834,0.37356996536254883,0.02999734878540039
10998,1.0,0.5934545454545448,387,1000,21,10,2688.2631578947367,0,0,0,0,0,12.678629159927368,6.8261260986328125,3.026454210281372,1.2533109188079834,0.37356996536254883,0.02999734878540039
10999,1.0,0.6006363636363637,388,1000,16,8,5108.901960784314,0,0,1,0,0,12.67962908744812,6.8261260986328125,3.026454210281372,1.2543108463287354,0.37356996536254883,0.02999734878540039
11000,1.0,0.6006363636363637,388,1000,22,9,2884.787878787879,0,0,0,0,0,12.68062973022461,6.827126741409302,3.026454210281372,1.2543108463287354,0.37356996536254883,0.02999734878540039
11001,1.0,0.6006363636363637,388,1000,8,4,731.4444444444453,0,0,0,0,0,12.68062973022461,6.827126741409302,3.026454210281372,1.2543108463287354,0.37356996536254883,0.02999734878540039
11002,1.0,0.6006363636363637,389,1000,25,11,5874.115384615385,0,0,1,0,1,12.682628870010376,6.8281261920928955,3.027453899383545,1.2543108463287354,0.37356996536254883,0.02999734878540039
11003,1.0,0.6006363636363637,389,1000,26,15,5991.929824561404,0,0,0,0,0,12.682628870010376,6.8281261920928955,3.027453899383545,1.2543108463287354,0.37356996536254883,0.02999734878540039
11004,1.0,0.6006363636363637,389,1000,23,16,1308.78947368421,0,0,0,0,0,12.683629274368286,6.829126596450806,3.027453899383545,1.2543108463287354,0.37356996536254883,0.02999734878540039
11005,1.0,0.6006363636363637,389,1000,20,10,2214.0,0,0,0,0,0,12.683629274368286,6.829126596450806,3.027453899383545,1.2543108463287354,0.37356996536254883,0.02999734878540039
11006,1.0,0.6006363636363637,389,1000,17,10,5320.7,0,0,0,0,0,12.684628963470459,6.8301262855529785,3.027453899383545,1.2543108463287354,0.37356996536254883,0.02999734878540039
11007,1.0,0.6006363636363637,389,1000,16,7,734.8461538461543,0,0,0,0,0,12.684628963470459,6.8301262855529785,3.027453899383545,1.2543108463287354,0.37356996536254883,0.02999734878540039
11008,1.0,0.6006363636363637,389,1000,21,7,928.181818181818,0,0,0,0,0,12.68562936782837,6.831126689910889,3.027453899383545,1.2543108463287354,0.37356996536254883,0.02999734878540039
11009,1.0,0.6006363636363637,391,1000,28,15,2839.217391304348,0,1,0,0,0,12.686629056930542,6.831126689910889,3.027453899383545,1.2553105354309082,0.37356996536254883,0.02999734878540039
11010,1.0,0.6006363636363637,391,1000,11,5,612.0,0,0,0,0,0,12.687628984451294,6.832126617431641,3.027453899383545,1.2553105354309082,0.37356996536254883,0.02999734878540039
11011,1.0,0.6006363636363637,391,1000,17,6,1904.8500000000004,0,0,0,0,0,12.687628984451294,6.832126617431641,3.027453899383545,1.2553105354309082,0.37356996536254883,0.02999734878540039
11012,1.0,0.6006363636363637,391,1000,11,2,1707.333333333334,0,0,0,0,0,12.688628911972046,6.833126544952393,3.027453899383545,1.2553105354309082,0.37356996536254883,0.02999734878540039
11013,1.0,0.6006363636363637,391,1000,15,10,5327.366666666667,0,0,0,0,0,12.688628911972046,6.833126544952393,3.027453899383545,1.2553105354309082,0.37356996536254883,0.02999734878540039
11014,1.0,0.6006363636363637,391,1000,20,9,3793.5357142857147,0,0,0,0,0,12.689628839492798,6.8341264724731445,3.027453899383545,1.2553105354309082,0.37356996536254883,0.02999734878540039
11015,1.0,0.6006363636363637,391,1000,19,6,1061.2631578947367,0,0,0,0,0,12.689628839492798,6.8341264724731445,3.027453899383545,1.2553105354309082,0.37356996536254883,0.02999734878540039
11016,1.0,0.6006363636363637,391,1000,24,16,1344.394736842105,0,0,0,0,0,12.69062876701355,6.8351263999938965,3.027453899383545,1.2553105354309082,0.37356996536254883,0.02999734878540039
11017,1.0,0.6006363636363637,391,1000,15,8,653.3333333333339,0,0,0,0,0,12.69062876701355,6.8351263999938965,3.027453899383545,1.2553105354309082,0.37356996536254883,0.02999734878540039
11018,1.0,0.6006363636363637,390,1000,25,11,5824.928571428572,1,0,1,0,1,12.692629337310791,6.8361265659332275,3.028454303741455,1.2553105354309082,0.37356996536254883,0.02999734878540039
11019,1.0,0.6006363636363637,390,1000,24,13,850.105263157895,0,0,0,0,0,12.692629337310791,6.8361265659332275,3.028454303741455,1.2553105354309082,0.37356996536254883,0.02999734878540039
11020,1.0,0.6006363636363637,390,1000,29,13,2101.7692307692305,0,0,0,0,0,12.693629264831543,6.8371264934539795,3.028454303741455,1.2553105354309082,0.37356996536254883,0.02999734878540039
11021,1.0,0.6006363636363637,389,1000,30,13,842.0526315789466,1,0,1,0,1,12.695137739181519,6.837643623352051,3.0294456481933594,1.2553105354309082,0.37356996536254883,0.02999734878540039
11022,1.0,0.6006363636363637,389,1000,19,7,3772.764705882353,0,0,1,0,1,12.69613790512085,6.837643623352051,3.0304458141326904,1.2553105354309082,0.37356996536254883,0.02999734878540039
11023,1.0,0.6006363636363637,389,1000,17,8,2599.0,0,0,0,0,0,12.69613790512085,6.837643623352051,3.0304458141326904,1.2553105354309082,0.37356996536254883,0.02999734878540039
11024,1.0,0.6006363636363637,389,1000,20,13,799.2727272727279,1,0,1,0,0,12.698137521743774,6.8386430740356445,3.0314459800720215,1.2553105354309082,0.37356996536254883,0.02999734878540039
11025,1.0,0.6006363636363637,387,1000,22,8,2755.454545454546,2,1,1,0,2,12.699137449264526,6.8386430740356445,3.0324459075927734,1.2553105354309082,0.37356996536254883,0.02999734878540039
11026,1.0,0.6006363636363637,387,1000,14,7,1354.90909090909,0,0,0,0,0,12.699137449264526,6.8386430740356445,3.0324459075927734,1.2553105354309082,0.37356996536254883,0.02999734878540039
11027,1.0,0.6006363636363637,386,1000,23,13,4656.245283018868,1,1,0,0,2,12.701138019561768,6.8396430015563965,3.0334465503692627,1.2553105354309082,0.37356996536254883,0.02999734878540039
11028,1.0,0.6006363636363637,386,1000,33,14,764.347826086956,0,0,0,0,0,12.701138019561768,6.8396430015563965,3.0334465503692627,1.2553105354309082,0.37356996536254883,0.02999734878540039
11029,1.0,0.6006363636363637,386,1000,20,10,6840.2558139534885,0,0,0,0,0,12.702137470245361,6.84064245223999,3.0334465503692627,1.2553105354309082,0.37356996536254883,0.02999734878540039
11030,1.0,0.6006363636363637,386,1000,20,9,2130.0666666666675,0,0,0,0,0,12.703137874603271,6.84064245223999,3.0334465503692627,1.2563109397888184,0.37356996536254883,0.02999734878540039
11031,1.0,0.6006363636363637,386,1000,26,15,4511.870967741936,0,0,0,0,0,12.703137874603271,6.84064245223999,3.0334465503692627,1.2563109397888184,0.37356996536254883,0.02999734878540039
11032,1.0,0.6006363636363637,386,1000,16,7,2510.7307692307695,0,0,0,0,0,12.704137563705444,6.841642141342163,3.0334465503692627,1.2563109397888184,0.37356996536254883,0.02999734878540039
11033,1.0,0.6006363636363637,386,1000,14,5,2611.875,0,0,0,0,0,12.704137563705444,6.841642141342163,3.0334465503692627,1.2563109397888184,0.37356996536254883,0.02999734878540039
11034,1.0,0.6006363636363637,386,1000,13,5,427.23529411764684,0,0,0,0,0,12.705137491226196,6.841642141342163,3.0334465503692627,1.2563109397888184,0.37356996536254883,0.02999734878540039
11035,1.0,0.6006363636363637,386,1000,21,12,792.1875,0,0,0,0,0,12.705137491226196,6.841642141342163,3.0334465503692627,1.2563109397888184,0.37356996536254883,0.02999734878540039
11036,1.0,0.6006363636363637,385,1000,15,5,5571.782608695652,0,1,1,0,2,12.706137657165527,6.842642307281494,3.0334465503692627,1.2563109397888184,0.37356996536254883,0.02999734878540039
11037,1.0,0.6006363636363637,385,1000,12,5,1033.5,0,0,0,0,0,12.70713758468628,6.843642234802246,3.0334465503692627,1.2563109397888184,0.37356996536254883,0.02999734878540039
11038,1.0,0.6006363636363637,385,1000,17,8,1874.625,0,0,0,0,0,12.70813775062561,6.843642234802246,3.0334465503692627,1.2563109397888184,0.3745701313018799,0.02999734878540039
